"Age1" "Age2" "Age3" "Age4" "Age5" "Age6" "Age7" "Age8" "Sim"
24821681.826024 4323338.855669 1651686.795777 591660.412246 881254.124194 393905.526542 225468.73075 657182.756369 93
7067064.485134 11041668.163304 2248765.835643 940960.907255 357472.781669 543594.252393 248954.008637 570392.450735 93
2183034.900921 3143772.429005 5758732.655056 1293339.268803 575587.666738 224490.753307 349770.912106 538845.078869 93
9448993.888851 971123.367278 1640484.870058 3318210.512172 793058.663201 362737.932071 144955.035411 586031.662996 93
10575095.350711 4203386.918283 506763.984933 945334.094803 2034903.176033 499867.466795 234258.785449 482914.701911 93
3911827.122161 4704287.103536 2190523.957201 290643.064608 576162.143638 1271184.669179 319943.377399 469083.2333 93
7992314.140292 1740157.612549 2451101.788345 1255496.875509 176988.990097 359475.151838 812617.476879 515109.453011 93
10803514.351385 3555332.325162 906321.035743 1402858.883711 763134.832796 110131.118616 229184.916117 863037.460186 93
14228773.952543 4805892.500952 1852494.106739 519495.586794 854362.464623 476196.432757 70412.257247 714277.304737 93
6343879.447197 6329598.696315 2503856.244397 1061477.342729 316242.386599 532784.670643 304262.937961 513333.549862 93
15528808.326559 2822045.473769 3298106.578196 1435327.993992 646537.220083 197371.350651 340697.628756 534077.116282 93
11350649.999817 6907881.099382 1469367.574555 1885682.130798 871269.391598 401523.032656 125589.809102 568529.752011 93
4881247.293177 5049275.02914 3598532.556855 841571.217109 1147241.434118 542871.418393 256335.253721 453368.284973 93
5970702.174745 2171400.775852 2631056.081645 2063058.818975 512662.43118 716147.779155 347214.744126 463728.958215 93
7093640.048889 2656026.633495 1130697.281709 1504786.682506 1252842.629116 318577.078806 455972.906806 527202.859854 93
26290278.2454 3155551.951561 1382692.578543 646087.552042 912723.738979 777186.414304 202486.726594 637879.484841 93
3372886.415679 11695009.860408 1642337.948841 789398.10442 391442.63159 565276.9448 493174.35219 545320.984993 93
6932362.914571 1500398.360178 6085740.60111 937066.207235 477893.169967 242155.529661 358295.123213 671847.199192 93
5338008.059493 3083815.013039 781293.937242 3480676.172275 569065.363693 296977.775514 154184.555409 670157.329554 93
8490158.95191508 3775700.35626698 1890232.23910469 940762.236804581 476712.678570156 227884.598043634 111616.037562163 111533.325651533 94
13898364.847622 3775658.130899 1887351.784863 935706.646661 473380.187156 225579.471282 110487.005072 110405.129819 94
6833962.539742 6180744.72088 1887482.125128 934545.681433 471010.097093 224122.403088 109427.914826 109346.824401 94
6216938.233586 3039167.891284 3094659.041071 939809.027434 473835.2818 225346.52026 109864.976027 109438.099572 94
3411164.569823 2765585.079672 1584280.369879 1776731.504523 573576.138363 296585.802424 144519.740948 143521.062877 94
7299406.27595 1517449.95871 1442224.21352 910827.400694 1086295.433798 359945.520739 190699.437108 188992.684775 94
22902144.603987 3247129.024384 791409.874206 829435.943723 557124.610238 682133.167261 231585.488336 249285.072602 94
14955626.349303 10187914.805024 1691987.130218 453706.52935 505250.852647 347757.398366 436261.167725 313883.394818 94
3257737.190531 6652946.560133 5309095.527448 970295.275361 276485.760829 315560.469091 222538.559216 489536.239419 94
2629989.876389 1449198.102188 3469448.617265 3052298.044067 593243.693689 173509.359397 202901.886732 467935.656029 94
5649725.755776 1169949.894833 756093.206808 1997917.746792 1870171.622322 373442.977461 111909.62205 442236.159039 94
7026429.378047 2513282.114857 610532.239847 435736.325165 1225359.2271 1178956.270874 241209.210358 366132.982555 94
15461333.726478 3125703.411294 1311216.875842 351540.41038 266939.324128 771186.334217 760233.411268 399983.767299 94
5593935.189203 6877893.025269 1628363.020129 751131.198985 213927.615326 166383.257283 492503.982513 755163.96468 94
8864899.111043 2488431.241058 3582820.885479 932552.159954 456932.437845 133271.930804 106202.518984 813377.888953 94
11077440.286948 3943504.458367 1296401.482317 2052594.442308 567561.085822 284851.46182 85125.271139 601254.122245 94
8933179.258589 4927783.055229 2056791.708395 745698.724716 1255785.604296 356511.129678 183329.472948 452164.743464 94
5161828.287907 3973924.512801 2571288.142209 1184921.921116 457146.320118 791134.975779 230123.797944 419316.061193 94
17045693.252436 2296235.897082 2073169.622792 1480313.048433 725763.998212 287627.686829 510010.833377 427738.034969 94
16652973.076696 7582740.772973 1197401.221993 1191678.643437 904848.60923 455292.704578 184875.480112 614863.705571 94
3733386.652966 7408039.088068 3954047.483972 688236.073685 728361.367163 567572.094428 292609.996304 525641.350349 94
5692027.79328 1660792.995073 3864220.72351 2275332.358048 421291.723547 457873.251209 365571.862156 538439.741577 94
17085874.815657 2532051.071613 864386.683951 2206232.849273 1378625.457352 260939.997531 290573.734786 585894.365477 94
6597042.86131 7600521.134095 1318137.495579 493896.094465 1338113.551056 855149.310814 165840.143965 569213.763101 94
13998516.679424 2934646.857901 3957172.239183 753488.572695 299724.698053 830699.898283 543934.360795 478173.942846 94
5584910.239535 6227202.209796 1530024.63802 2273130.774027 460180.468067 187793.408978 533280.038319 669411.137826 94
2912307.310745 2484430.459663 3246343.042651 878602.730501 1387671.63772 288145.447677 120480.644693 787749.483163 94
11177509.301003 1295533.200256 1295458.788171 1865629.124788 536899.85507 870173.242194 185133.124699 597250.628329 94
16124264.666164 4972264.668223 675075.382861 742709.749363 1136522.672717 335165.071162 556576.091428 511755.086647 94
13695985.707079 7172768.791268 2589086.27618 386053.394751 450961.321969 706101.782662 213354.257027 693861.337649 94
8664249.130188 6092577.691956 3735919.331148 1482039.840193 234699.444621 280683.997151 450296.966737 591658.135862 94
2640865.348386 3854253.380264 3174847.855536 2142185.270384 903017.174703 146554.214432 179579.706927 680652.113408 94
14144573.261038 1174780.55656 2009187.534577 1822812.653136 1307439.698965 565246.741811 93992.613418 564328.856951 94
4861287.797973 6292171.147605 612438.204013 1153795.987656 1112815.342592 818714.469461 362662.141569 432269.918117 94
7340360.374154 2162509.302989 3276099.219898 350131.356568 700300.880175 690993.354462 520878.687152 516281.00595 94
4880001.28148 3265303.44359 1125765.822505 1871936.054341 212364.055796 434402.660966 439172.392293 672662.193316 94
6999022.569833 2170823.377096 1699002.432833 642104.966381 1132741.35962 131287.892617 275162.65993 719290.695049 94
5469467.658887 3113462.937291 1130144.375441 970948.91218 389533.760486 702858.092653 83467.023148 646334.750258 94
11994927.315389 2433044.996619 1620265.613377 644980.390747 587986.841025 241084.435438 445702.505034 473734.276304 94
4114154.457931 5335830.023088 1265887.051745 923960.911015 390182.985332 363362.709944 152649.461966 594154.82024 94
3764206.052711 1830169.106953 2781638.769 726908.172217 564031.658409 244305.883647 233109.144629 490074.804918 94
5241143.578265 1674495.444986 954077.575341 1597214.147279 443711.375847 353124.002468 156715.170466 474076.517178 94
4481317.38586 2331501.630521 872673.140162 547274.284469 973665.864944 277263.131597 226085.211269 412964.695481 94
5476957.114809 1993480.517484 1213789.07207 498708.922426 331997.794717 604134.88243 176266.364714 415072.705777 94
13718852.955475 2436378.511508 1037529.82695 692976.684509 302155.382023 205620.527773 383370.365494 383556.151898 94
5105486.460608 6102701.09576 1267594.498071 591609.793893 419177.509336 186698.805004 130176.031985 495469.317086 94
3878714.91281 2271141.961411 3177949.123837 725087.604937 359339.76773 260557.88296 118905.279516 407578.799539 94
8562651.3113 1725428.749928 1183434.603803 1821919.745289 441698.63779 224308.537435 166647.227878 344382.027418 94
7390357.235534 3809053.353823 898971.868271 678182.657197 1109253.044197 275503.532612 143350.849713 333740.998717 94
10470206.670099 3287523.809196 1981255.140743 512134.819089 409741.30915 684216.59409 174117.932384 308189.395449 94
5050520.145667 4657552.847587 1709481.378924 1127526.495246 309000.451322 252243.60928 431576.09387 310795.212731 94
4732667.015968 2246665.10194 2421651.207092 972531.100333 680001.537964 190104.217066 159003.309937 477220.331443 94
7941483.268463 2105270.833861 1168056.70387 1377371.299198 586349.902491 418171.513757 119781.475016 409906.284158 94
7294309.815252 3532676.268223 1094610.465447 664500.566112 830661.630381 360723.948006 263588.172525 341469.374016 94
4711795.45418 3244771.027958 1835409.212193 621085.410302 399378.534574 508501.09887 226253.901597 387473.626731 94
6325719.557713 2096010.125455 1689588.457018 1049649.348974 377131.341726 248144.437444 323716.679357 399124.699067 94
7899810.96344 2813952.828385 1091392.287569 966182.45233 637297.799056 234287.952717 157948.40015 469715.79937 94
9275331.001311 3514171.735005 1464950.598666 623694.192162 586115.452262 395418.969627 148942.416172 408006.046028 94
7560144.322649 4126018.793421 1826904.614748 833003.628712 375902.020016 360254.779465 249021.839028 358600.046808 94
4929957.8221 3363035.490332 2144700.88044 1038334.067109 501748.383668 230844.120748 226676.900622 390432.559772 94
12168165.281993 2193037.98018 1748973.106611 1221101.318604 626859.908225 309151.358499 145732.81411 397983.665338 94
30274671.706301 5412905.614402 1141368.17006 998451.014072 739764.585947 388187.748163 196153.401945 352704.055995 94
6199843.529401 13467448.856151 2817626.841755 651971.778399 605349.684604 458621.402011 246578.928404 356182.951428 94
13627325.901944 2757969.999533 7016750.296706 1614699.085977 396951.652957 377588.016048 293102.52191 393394.924452 94
14068838.551743 6062021.285953 1436045.845448 4012207.290574 980278.747297 246567.992505 240309.335516 446114.434845 94
5570568.898892 6258453.864749 3158407.847357 822956.088651 2442825.728542 611451.353707 157580.465432 448211.557865 94
7138587.017948 2478044.101069 3261440.165441 1811341.121313 501541.851148 1525862.93576 391325.64084 396406.696216 94
8509571.361564 3175554.086397 1290470.299563 1865819.025677 1100361.090014 311822.679146 972007.016282 512084.841241 94
6578932.508985 3785415.807482 1653006.153527 737153.42768 1131248.39104 682195.582735 198077.311487 960816.425072 94
6359534.624798 2926578.211535 1969720.083537 942984.941156 446161.187981 699581.13435 432257.337111 751330.812992 94
5900464.034347 2828970.225338 1522033.549738 1121587.9388 569370.855478 274953.780563 441732.49969 763473.206932 94
8603131.212301 2624746.502631 1470419.531294 864899.117077 675411.211548 349533.20905 172944.303893 774417.338348 94
5775152.394356 3826991.085153 1364143.68345 835296.533159 520613.907649 414375.344492 219718.912837 609267.605772 94
2473521.48214 2569000.690636 1988896.76498 774811.529139 502699.409858 319316.73099 260407.310159 532635.965432 94
3356037.27545 1100313.700017 1335141.914639 1129738.53819 466339.813705 308368.782454 200695.23486 509346.882721 94
11941290.109017 1492882.466088 571489.194655 756716.32735 678007.529184 284874.221947 193007.603861 454307.654071 94
10914214.714799 5311933.079412 775994.427675 324803.17724 455785.490947 416353.023353 179239.49594 416297.549803 94
19840325.381139 4855044.579507 2760587.050582 440730.975393 195461.23746 279528.960035 261626.295088 382495.252223 94
9165516.805243 8825737.524677 2524323.793181 1570484.44989 265795.541523 120248.649065 176197.493763 414637.615498 94
7364203.077462 4077218.367353 4595755.857896 1443738.106154 953710.649835 165168.772632 76562.095523 384509.583563 94
12823453.551564 3275935.593686 2124821.032373 2636001.210106 880020.212287 595863.110637 105733.148473 302011.067391 94
5777015.05706 5704476.910585 1707893.516842 1220397.355843 1609601.121471 551234.239055 382422.462346 267564.558423 94
5331024.271282 2569833.172335 2965244.496117 970765.565641 735160.988888 988606.470055 346892.350927 417109.736837 94
8112537.268682 2371435.596558 1335507.837751 1684028.906386 584145.410612 450816.523174 621146.691531 490032.543005 94
14206407.46729 3608751.029365 1232225.692953 758078.781964 1012670.729991 357866.551477 282978.422049 711423.238429 94
6442014.207182 6319577.355459 1877241.477758 702213.762219 458206.045543 625024.48627 226309.736326 642834.479198 94
6404832.713265 2865671.298426 3288348.59628 1070894.093403 425009.023647 283356.749041 396025.484519 563064.404864 94
4315587.627852 2849127.834556 1490874.354911 1874729.945128 647634.037405 262524.550542 179332.370729 619852.978521 94
4351663.911986 1919766.172768 1484247.337966 853984.694344 1140744.420954 403613.722228 167633.007584 521919.579076 94
5406659.102862 1935811.56632 999890.518538 849564.812608 519140.219139 709942.36359 257367.685947 449631.027272 94
9259461.234069 2405111.929304 1007795.290597 571418.29813 515388.469847 322121.916304 451348.544162 459180.73081 94
13585059.138508 4118950.178306 1249961.836651 572442.475124 343916.112578 316144.096 202452.90243 583997.248847 94
7545682.91445 6043112.676932 2139544.396199 708688.332178 343706.244854 210228.496861 198005.609337 503632.935864 94
3934780.571769 3356591.043818 3139741.153467 1214024.567471 425954.732104 210417.771278 131868.156342 449909.633053 94
15897489.951373 1750345.997911 1745861.803843 1788504.083087 733391.246028 262692.071254 132959.474406 375969.404308 94
21435809.77484 7071850.013996 910719.406578 995711.022856 1082143.229368 453329.790701 166371.471848 329553.597807 94
4644974.080619 9535544.351104 3680828.956068 520049.630848 603430.02156 670464.859202 287778.86105 321689.64813 94
15152861.59966 2066279.011592 4963272.106471 2102040.939307 315198.679174 373925.300259 425683.98748 394964.845946 94
7787502.16196 6740636.762606 1075705.020836 2836299.35923 1275135.371801 195562.944728 237706.132539 532286.034438 94
11039237.71163 3464222.72583 3510672.782388 615646.673343 1723927.87771 793401.677007 124674.244465 501703.22573 94
20640102.232897 4910702.66876 1802504.372978 2002389.482674 372538.868058 1065769.285794 502563.076368 405871.947147 94
6202308.233271 9181540.566233 2554462.278705 1027139.371552 1210211.135997 229906.503867 673901.189238 585919.114692 94
16297346.258438 2759049.411073 4779707.814409 1459547.79371 622959.303284 750655.0165 146111.318422 816801.220858 94
21165789.355357 7249744.097553 1436143.164426 2729934.465516 884769.132848 386119.760193 476712.016109 625783.274203 94
8895756.154453 9415406.982592 3772273.756556 819202.536428 1652107.475291 547067.314351 244616.748174 713143.103583 94
10421727.473805 3957212.085844 4901952.487538 2156146.341015 497078.464874 1025444.755741 347910.948418 622789.895078 94
24431467.003089 4636023.148347 2059876.209294 2800063.002859 1307230.430593 308160.912407 651355.713759 629922.583244 94
8414210.356169 10868140.732805 2413089.836959 1176400.987368 1697195.134284 810112.657352 195669.968836 830154.059481 94
9319575.289092 3742997.088907 5657699.224339 1378758.222215 713477.380449 1052696.298831 514837.403832 666932.829243 94
16080294.29439 4145781.248012 1951049.559936 3247491.491293 841217.520348 446388.426277 674821.900625 773469.96837 94
7993422.18153 7153265.39631 2161059.044309 1119997.057579 1981622.070123 526401.695351 286203.705184 947842.614267 94
19115192.545801 3555845.871026 3728563.783302 1240320.455166 683256.603497 1239585.224382 337385.330532 808873.136367 94
3294886.307161 8503282.759786 1852147.995353 2134681.164829 754223.831231 425411.794511 790779.560744 747450.611666 94
26674706.498674 1465706.878578 4427399.702961 1058922.494541 1295729.617838 468369.161066 270676.731568 998645.158526 94
17008790.271584 11866064.905591 763239.264723 2532322.843324 643105.603679 805277.465146 298244.750246 826726.535535 94
3438627.475729 7566084.490664 6160994.967113 432061.607159 1517391.860236 391967.892503 502883.170715 718267.986518 94
27012260.805833 1529626.613323 3931532.560084 3497520.932543 259847.480043 929771.693387 246083.457365 782905.771647 94
5462509.361372 12016079.94482 795226.03693 2235780.372058 2108238.388877 159744.855029 585649.863068 662807.201892 94
38431624.870496 2429957.775228 6256092.170667 454571.41139 1356782.749872 1308767.645717 101606.868921 810543.849179 94
15633853.436015 17096080.944169 1265652.321632 3581247.074149 276369.406421 844543.915263 834695.034704 595517.861709 94
23976589.316495 6954618.108382 8902967.877389 724055.575504 2175533.884379 171824.679558 537986.242667 929080.631937 94
9617826.495556 10665911.453948 3625467.926557 5112004.893118 441962.224297 1362003.921149 110217.715362 961351.996504 94
5030994.898238 4278456.077773 5559428.639315 2080719.266734 3118422.64507 276443.910562 872878.087141 703053.709691 94
5947349.201721 2238026.208825 2230880.360472 3194731.558198 1271392.010097 1955256.001002 177594.305326 1032685.003386 94
12440238.388265 2645600.512398 1163127.779231 1267180.933182 1922810.243012 779893.286594 1228889.086774 778455.176758 94
8543318.327718 5533830.113901 1373349.237778 657966.152416 758604.164306 1170366.536266 486378.094041 1276332.565834 94
16613847.261861 3800322.542952 2869718.497693 774089.123544 392049.762877 458612.292143 724946.103854 1116221.555495 94
12441195.505612 7390572.612986 1979446.618372 1642848.249608 470667.240417 244064.196712 292524.284691 1199447.451172 94
13393999.182455 5534389.243382 3849124.930356 1132824.599182 998479.458514 292828.988234 155581.34663 972926.267099 94
8234003.066364 5958241.623235 2882628.621504 2203458.197492 688756.485807 621545.696315 186767.519933 736651.107346 94
12563151.29153 3662869.456591 3105904.012543 1654898.787052 1344689.769176 431061.394699 398565.632664 605716.732233 94
11355410.306468 5588681.165503 1909571.960123 1783727.897923 1010402.010333 842157.50783 276607.34603 658174.55891 94
7712957.981086 5051420.154078 2913484.117771 1096571.095538 1088928.942348 632689.042312 540309.734255 613020.717546 94
7487155.581238 3431104.599186 2635328.153246 1677399.942488 671691.750087 685196.134529 407905.003075 758981.826023 94
63353777.720941 3330650.743912 1789584.010856 1515983.47859 1026350.489778 421986.156278 441058.757471 767427.176588 94
14943818.468624 28182837.357368 1737168.430333 1029421.262611 927532.557648 644745.851611 271609.166126 794622.017959 94
27501213.137862 6647627.981449 14666717.46037 991458.72564 623434.11813 574104.841682 408887.617661 691395.785032 94
9367790.722968 12233799.62151 3464281.306244 8411615.034498 604260.125188 389440.239265 367447.098961 719378.70135 94
8346504.354427 4167240.309087 6379118.532452 1990916.624159 5140340.279069 378930.852795 250224.718997 713537.057092 94
7822486.631302 3712913.784754 2172173.353591 3661496.961997 1214674.850736 3215921.330011 242899.639416 631654.154685 94
9656764.095873 3479794.009126 1934423.713732 1244667.461385 2228965.533001 757493.587409 2054838.494632 571265.479873 94
12691328.18082 4295756.747971 1812599.915973 1107639.376778 756992.757376 1388140.587543 483350.771661 1706076.92041 94
5780267.776255 5645660.422929 2237361.562489 1037445.417517 673283.400515 471059.361747 885055.944774 1427733.250851 94
5930908.596523 2571303.53141 2938319.488477 1277309.864133 628533.638559 416965.66838 298903.76535 1499002.417395 94
19128762.917564 2638292.735398 1336723.43433 1670730.525543 769799.66234 386299.310255 262572.392239 1158473.97144 94
12061095.497794 8509356.632118 1375037.164439 766914.706283 1018738.591752 481202.695778 247415.910376 931145.271269 94
9207344.088647 5365329.313852 4434646.576864 788709.162634 467486.691303 636529.66983 308061.411477 771753.498246 94
12613076.169393 4095854.521541 2796596.866884 2545147.870034 481134.57701 292415.088423 407945.86385 707433.900373 94
18708717.22461 5610886.650842 2135121.965074 1605616.228307 1553346.130642 301158.396677 187534.658343 730759.662383 94
6194004.480834 8322517.311579 2925092.373379 1226140.68766 980244.97024 972738.588265 193230.748819 602698.932296 94
8490158.95191508 3775700.35626698 1890232.23910469 940762.236804581 476712.678570156 227884.598043634 111616.037562163 111533.325651533 95
8150564.193748 3775611.061875 1884146.05019 930103.080885 469692.833815 223037.366319 109241.902571 109160.949988 95
11959467.791736 3624694.994823 1891431.961127 939916.343565 472740.401982 225516.191251 109722.268514 109640.959961 95
12735896.801919 5318529.467248 1813504.479537 939290.079082 474921.484937 225049.362654 109998.345066 109186.671105 95
12797379.468044 5665453.72308 2767868.153485 1035073.505668 568883.067591 293982.388401 142735.052834 141858.455179 95
10787262.59495 5692840.058362 2950979.372008 1584646.207006 629407.112539 354193.151113 187539.097411 185262.748949 95
2800897.79412 4798676.354247 2967362.660249 1693748.863116 966761.933297 393746.388639 227027.49245 243839.260637 95
6841061.479038 1245966.629145 2500452.287749 1701150.694798 1031742.666302 603449.49036 251820.639673 307350.260495 95
6732950.717371 3043212.367241 649159.449263 1432869.05968 1035679.353824 643495.000002 385627.562206 364791.208877 95
10707069.313414 2995116.545576 1585303.063462 371800.426459 871746.759423 645306.758133 410808.506033 488817.926165 95
14596082.871733 4762961.738953 1559361.035705 906145.127074 225609.36389 541108.045149 410405.543858 584063.04577 95
14102962.635276 6492948.101767 2479086.815757 890459.380709 549162.375922 139785.474077 343512.282068 644695.156792 95
7962002.101465 6273609.583043 3381147.507292 1418053.091894 540843.767303 341341.679416 89023.352498 643018.964569 95
6443461.763883 3541844.996654 3267062.298271 1934316.601145 861453.454303 336262.664528 217445.035916 477335.178384 95
8467281.448052 2866341.601434 1845288.255159 1872013.320784 1177504.7938 537201.104682 214850.85493 453692.223214 95
4391847.622672 3766628.382967 1493394.567413 1057445.449375 1139722.301152 734425.005427 343300.965023 436609.787496 95
9181289.258558 1953681.294735 1961022.008494 853588.417156 641638.211636 707409.634775 467060.064858 506382.391598 95
7679134.169485 4084205.427081 1016333.19967 1117710.396795 516039.784126 396138.285103 447487.516033 628476.881559 95
4965162.149844 3415988.220557 2124796.60731 579401.640818 675911.702643 318729.598844 250691.370355 695319.255838 95
10143358.92507 2208731.54659 1780168.247118 1218590.022535 353118.876705 422209.993001 203992.544109 619030.193572 95
11848410.726794 4512224.694266 1150825.355829 1020293.229248 742060.169268 220312.002102 269897.639893 537980.470562 95
18223046.649871 5270702.834653 2350660.031061 659227.460757 620864.096789 462495.087731 140688.79709 527167.336837 95
17411421.443355 8106387.578137 2744022.358327 1343465.107786 399962.132952 385299.057631 294077.556263 434362.525408 95
8616483.58756 7745373.886427 4222692.727868 1571385.784299 817198.921237 249138.179729 245908.031916 474794.003206 95
7455326.689349 3833007.066669 4036405.709138 2421904.858501 957766.478523 510526.06527 159471.756763 471363.017366 95
13374516.785567 3316477.520831 1998041.281131 2317179.082034 1477920.206656 599375.769961 327348.854633 413595.015756 95
28652313.573512 5949602.951589 1728519.737157 1146385.173808 1413001.974549 923932.385077 383920.887878 484541.054286 95
10139404.323833 12745878.287031 3101064.997542 991952.555751 699248.415497 883695.492064 592043.226435 568153.622395 95
7175359.24928 4510451.627837 6638256.029744 1774724.117738 602884.370256 435044.489379 563323.898859 754655.992149 95
7180533.177955 3191915.254647 2349199.319721 3799523.361182 1078811.976762 375180.484953 277391.560212 858067.876865 95
18287486.565972 3194223.951624 1662964.343917 1346047.847269 2312863.857983 672713.738637 239705.574712 741832.932615 95
9419901.428032 8134966.129455 1660544.903588 945539.974713 811200.785608 1421431.016085 423603.335513 632023.614484 95
7176660.22953 4190314.770003 4227121.359258 942657.670935 568649.685238 497044.701664 892372.605655 676824.493302 95
16001372.153072 3192426.282141 2176158.402413 2394870.534391 565446.350797 347118.546022 310872.151963 1000968.063782 95
15241788.652272 7118131.217191 1663280.195812 1247030.012833 1458016.969708 352664.952734 221820.699568 857289.486018 95
9515640.484585 6780218.72809 3707446.578573 952078.161806 758112.331923 907463.774787 224896.334401 703912.104026 95
5345649.659868 4232976.714796 3531540.678516 2122379.603512 578872.07934 471930.004402 578797.547058 605797.849504 95
11429415.160856 2377986.772137 2205538.746356 2024120.578878 1292454.487044 361173.037416 301691.909962 772848.250885 95
13853495.838743 5084330.400061 1239336.929812 1265259.38879 1234070.125949 807772.26788 231282.278876 703425.731901 95
10714318.427784 6162653.186634 2648633.005852 709865.546597 769839.387527 769013.482508 515746.643006 610251.71282 95
6794663.403342 4766163.542361 3206387.33033 1510432.499643 429451.114869 475768.630903 486948.448838 727834.121962 95
34054792.664469 3022535.256017 2479053.436093 1826549.991706 912504.343383 264870.763446 300655.704803 784005.050154 95
9147083.623897 15148934.053794 1572330.208393 1412854.172817 1104129.933257 563280.604524 167524.077974 701323.281917 95
8425245.507867 4069021.176865 7889093.616293 899549.868792 858341.590847 686532.421486 358855.015964 566258.857374 95
10030095.864799 3747942.743532 2121071.351058 4528909.394047 548935.618966 537159.152447 440207.290346 605875.71868 95
11734068.919827 4461851.865489 1953506.014757 1217217.029711 2762419.26673 343300.220699 344198.526291 684460.933454 95
23952805.637348 5219804.435238 2322351.315533 1115515.410757 737670.516306 1711520.236744 217931.437085 667262.729243 95
15126693.606572 10655150.889092 2714825.77555 1322635.783295 673712.801357 454765.951321 1081087.659797 571751.543393 95
5755469.304524 6728940.397972 5540811.292686 1545229.281105 798176.984222 414865.324858 286928.464965 1062849.985456 95
14450602.689533 2560297.27668 3506811.224995 3178248.758803 941956.4793 498744.225767 265606.790065 883898.652458 95
20965309.943596 6428289.610487 1334233.3886 2011134.276349 1936930.472955 588365.965499 319189.018611 752357.319363 95
11603937.52164 9326321.583961 3349544.314355 764856.340389 1224988.680823 1208898.829691 376250.273192 700404.137125 95
11998626.647308 5161985.36129 4863093.605903 1925023.411183 467418.444685 768223.633017 776781.54807 706826.015138 95
5570246.689696 5337568.128256 2692079.156438 2796443.572982 1177276.665353 293440.595541 494146.096084 973647.662684 95
4936142.369431 2477911.846965 2783239.548527 1547232.118353 1709049.473065 738357.815778 188565.350064 963782.360401 95
7270610.421112 2195818.005098 1290972.188096 1594737.737158 941832.966948 1065701.308769 471738.255528 753351.105914 95
14516186.100676 3234282.839624 1143449.541741 738434.976121 968589.99673 585399.406197 678683.427784 796896.038022 95
5582017.873543 6457399.217039 1683155.447322 652593.458546 447198.746822 599499.491985 371239.751598 955220.665986 95
24185754.463821 2483069.32306 3352608.344098 952669.46169 390961.709781 272484.904147 374269.161773 846566.760996 95
15356472.747521 10758615.268989 1288823.619335 1895723.17973 570005.775157 237778.441095 169798.579655 777547.352658 95
14408851.769473 6831051.428701 5583050.428261 728231.503173 1133183.849649 346195.204606 147967.938543 603154.64493 95
20056834.78525 6409700.928982 3558619.017861 3198005.234732 443115.811385 706210.139628 221058.885592 490637.078325 95
13241121.636989 8922192.037436 3339932.157805 2040156.259003 1948113.57672 276603.122156 451676.125757 465212.568005 95
16622505.81221 5890273.33145 4651322.774988 1917979.803853 1245494.12634 1219890.88591 177466.811854 600344.696431 95
8429088.944245 7394396.176468 3066432.402949 2657897.664279 1163403.178311 772684.088199 775415.767287 505639.790703 95
16471462.300036 3749618.981837 3849806.621949 1752791.795063 1612873.970257 722180.150708 491440.140551 830738.022649 95
9494051.614575 7327222.643958 1952642.584922 2202353.999624 1064755.349672 1002717.327179 460020.292926 860340.918262 95
21421867.472325 4223339.257844 3812293.127618 1113518.645175 1332350.585721 658016.001112 634919.257075 854208.150786 95
8590003.163326 9529312.309628 2197265.849157 2173649.080824 673497.021682 823133.094743 416525.27185 962484.445871 95
10949684.481099 3821167.248121 4955441.597185 1250715.316285 1311839.723745 414777.312344 519400.941746 889393.225331 95
27138535.874641 4870886.044503 1989360.063566 2832126.780669 758811.545798 814086.222264 263729.053529 915061.41632 95
11846422.622975 12072362.904628 2535465.509422 1136330.942294 1717027.075469 470405.964108 517085.845431 765768.783936 95
19137508.364293 5269786.340072 6283920.473837 1448135.089988 688838.039792 1064242.096514 298737.309539 832018.426507 95
6417103.778566 8513140.769721 2741860.778501 3583643.735601 876124.32416 425735.995409 673933.489408 732102.943509 95
11936497.998463 2854593.52784 4430475.134488 1565025.757708 2170594.683801 542387.450967 270045.920883 910258.223236 95
9660903.661445 5309860.623582 1486066.153076 2531614.999747 949268.198376 1346516.908567 344743.483022 767240.260018 95
15092331.463788 4297589.372412 2765093.06776 850069.835301 1537714.90946 590074.862533 857597.190102 723828.656235 95
8331171.007869 6713718.061494 2237674.201489 1581003.983536 516037.399876 955057.195456 375503.531252 1026608.756931 95
8434091.526035 3706061.960502 3495555.9564 1279244.960481 959562.253434 320412.568737 607590.678244 911965.806706 95
4617037.916962 3751830.090643 1928518.854815 1994427.450521 774427.836331 593592.695795 203085.208053 983639.119769 95
10191001.913593 2053841.839901 1951540.299579 1098755.337431 1205124.63869 477768.306339 375213.353206 767525.749484 95
7923914.999746 4533354.454573 1068064.504074 1110932.320548 663188.34962 742293.806399 301518.916449 736963.130758 95
8853268.620576 3524857.39608 2356714.138792 607297.359251 669521.487667 407592.070753 467431.55949 668461.041521 95
10926634.341997 3938253.416982 1831442.804494 1337454.435064 365086.161572 410000.023344 255739.872437 727811.959259 95
8471186.673501 4860554.32724 2045833.272649 1038638.228476 803305.827579 223278.309459 256914.3728 630148.899212 95
9285836.011607 3768361.044941 2531983.000464 1171685.020275 631865.855613 500481.597666 142530.26317 578832.090361 95
6769303.795468 4130751.943426 1962941.611574 1449874.38555 712654.390993 393548.290709 319385.070914 470912.829111 95
15329911.853605 3011296.3377 2152647.09222 1125755.885525 883623.286958 445154.815211 251874.091198 516548.883892 95
20808776.627911 6819368.630622 1566815.875404 1227749.177442 681171.446177 546224.159431 281947.458183 497348.577606 95
