"TotalBio" "Sim"
1637458.04665263 84
1634795.22891614 84
1499482.37492715 84
1641520.34914831 84
1570220.08924919 84
1558627.77250422 84
1498200.54232335 84
1316092.84406438 84
1187081.916915 84
1050679.25174865 84
1022367.47153559 84
1218310.92102792 84
1316575.65790448 84
1352261.97610376 84
1713590.50333098 84
2040790.85723385 84
1877110.31776015 84
1693746.54537437 84
1797994.49979835 84
1997371.7829742 84
1785363.00851685 84
1950607.058745 84
1841920.1290615 84
1625004.3510588 84
1643246.25022548 84
1493064.30222602 84
1465630.42473302 84
1346744.44232565 84
1388031.86121138 84
1197439.82894465 84
1205784.80994944 84
1289328.90107946 84
1193282.36146152 84
1289027.45324005 84
1285370.14532322 84
1301149.53751606 84
1275813.16944685 84
1250078.32419414 84
1289981.28049482 84
1513085.0597202 84
1522820.24605875 84
1358566.87049809 84
1234766.79867277 84
1113010.13361608 84
1039037.51122895 84
916278.959934289 84
1057518.21800987 84
1012275.9436716 84
1078008.0946397 84
1220935.94250893 84
1152239.42823631 84
1094251.89510603 84
1070951.21095038 84
1005678.013523 84
897211.456874809 84
839289.544260417 84
822096.83154861 84
979964.275451523 84
904797.915826099 84
878464.480132456 84
775568.7059261 84
713592.435898072 84
835611.709226863 84
1128298.89796845 84
1547739.99866625 84
1559887.79414599 84
1519494.8111234 84
1574085.33554241 84
1640262.06525938 84
1704407.18901751 84
1700335.11795852 84
1529895.73264455 84
1359822.45919389 84
1386077.08849889 84
1778565.68700999 84
1670561.26960968 84
1601127.9346293 84
1762940.39712854 84
1702187.2377737 84
1521986.2831684 84
1426020.61042761 84
1260808.52788256 84
1126797.78051191 84
1397877.94986907 84
1798098.13258236 84
692035.870723111 85
607887.769670603 85
496793.359138088 85
547217.392654925 85
557666.460779834 85
547628.586772282 85
590552.186855621 85
674325.268914364 85
661401.540178225 85
688301.28875749 85
658701.48555472 85
685624.633354894 85
680527.962276874 85
803517.347613562 85
818827.154904648 85
868604.439599838 85
892258.299134769 85
859208.323650398 85
822781.621804147 85
764242.200653625 85
809959.98222879 85
941220.655858917 85
871397.900200711 85
769598.401249809 85
756248.651935994 85
713849.843677335 85
705439.461039843 85
688492.122965525 85
653366.402579686 85
625040.668784301 85
602298.380384571 85
681672.034108823 85
866874.155040836 85
993537.549720361 85
969986.975334099 85
1071230.76840409 85
1247605.01019081 85
1171495.31888857 85
1059557.27656186 85
1020696.66620311 85
1257429.18734951 85
1174456.59354514 85
1296304.0928272 85
1933343.20293408 85
1890842.84360292 85
2319328.07295854 85
2377793.48920672 85
2115725.85104165 85
1878933.99791652 85
1601153.06604392 85
1571554.29332649 85
1401179.25809784 85
1269585.98985972 85
1237929.73887648 85
1415685.33467872 85
1381979.0134865 85
1251872.95134495 85
1325720.17151641 85
1412744.11096048 85
1448693.72042161 85
1333250.10121528 85
1175762.43013541 85
1091436.85503409 85
1052391.13995221 85
971511.450914074 85
899602.279094935 85
755314.484635688 85
718828.397283062 85
711440.520995667 85
754911.61512054 85
683216.746104614 85
699225.911410106 85
898752.031876667 85
903482.245702679 85
937850.077378366 85
935648.820169433 85
1218845.68838445 85
1162194.29287124 85
1084204.07635504 85
1248024.80408911 85
1115067.52962536 85
1012567.72686285 85
1160181.75213944 85
1162098.57093793 85
1111964.92795068 85
1021118.89233705 85
996687.043728918 85
869183.37446683 85
943149.297721132 85
1021905.85327446 85
953820.943772286 85
885021.207380217 85
999335.811013926 85
1325950.58807882 85
1248919.3130922 85
1286143.94807849 85
1281010.90861872 85
1252903.20482735 85
1571316.11448827 85
1578953.39205873 85
1422782.61879921 85
1298078.53374438 85
1319220.44976943 85
1189763.00080098 85
1166638.38501483 85
1120515.37584956 85
1192792.67543777 85
1244623.63482816 85
1125998.83501108 85
1367778.57866752 85
1353582.28392706 85
1241746.31458722 85
1184025.98456006 85
1051399.70391068 85
1162734.38237186 85
1292440.08334215 85
1207051.44693105 85
1147838.31544194 85
1134345.07215034 85
1063089.5645967 85
1025595.17018263 85
1264306.08562263 85
1277470.32677572 85
1416739.0091083 85
1591853.01486802 85
1883624.4702959 85
1793939.2424497 85
1740301.27417271 85
1552246.30783505 85
1365554.74867181 85
1273327.14650133 85
1316008.72828865 85
1362788.57166385 85
1353802.93204651 85
1252434.10010707 85
1210750.41588917 85
1300157.15162669 85
1399770.11359368 85
1672870.57085558 85
1530802.67175275 85
1534849.2812132 85
1468212.77951619 85
1406299.7823654 85
1261153.70147921 85
1166929.38541586 85
1452941.84848005 85
1675915.65074176 85
1881371.65092374 85
1719118.53775133 85
1582557.2193796 85
692035.870723111 86
619494.804336663 86
675443.457490124 86
762043.832047611 86
877290.44708328 86
943201.587310275 86
981157.003820575 86
932775.451631071 86
904798.401924875 86
935526.347865523 86
887240.839943272 86
767571.467992313 86
773285.826488328 86
718700.610142071 86
665468.403949012 86
641853.126918913 86
839210.445776112 86
1224112.1122155 86
1345943.01301838 86
1469886.01080059 86
1615266.41916812 86
1600210.40014546 86
1502357.49351866 86
1463708.59580882 86
1294410.97822179 86
1256755.94019008 86
1375051.90004046 86
1248307.93583637 86
1094996.05505189 86
1161456.04824042 86
1274246.74799358 86
1309162.06270274 86
1275676.43854632 86
1186758.45467094 86
1262534.33570406 86
1260074.97075227 86
1144953.016443 86
1020206.62075349 86
925862.939367746 86
1029688.05461042 86
920904.579015338 86
860866.399242309 86
858543.407620935 86
904675.729079754 86
943775.904984026 86
863618.293726394 86
765930.631416144 86
729467.563715916 86
748289.344503665 86
743080.33666566 86
928561.031152757 86
1127438.86055259 86
1196581.89131722 86
1476999.31105318 86
1387002.21176754 86
1252225.30074814 86
1106478.87287989 86
1117137.97934134 86
1466708.45326216 86
1401164.41816432 86
1360447.48608314 86
1303363.0256254 86
1196905.13520187 86
1679473.47945508 86
2654888.47415341 86
2613805.17774348 86
2632735.26205158 86
2274286.37980012 86
1926292.25523492 86
1674728.0627821 86
1452035.01369346 86
1486689.94304469 86
1332349.41521045 86
1171790.695894 86
1229710.47842555 86
1216793.54983961 86
1097240.73507997 86
1000540.58948972 86
902799.810492719 86
995574.746052294 86
957205.608445154 86
1018821.9796452 86
1047336.60963924 86
1295271.42834516 86
1188646.45643587 86
1101785.10390387 86
1224803.73189359 86
1500686.3195104 86
1669104.24745317 86
1752800.06208554 86
1727900.84959701 86
1634022.89965181 86
1568326.71784635 86
1418233.20767201 86
1245574.7402263 86
1190396.07738691 86
1103598.42378872 86
1054186.01690339 86
1043465.66253877 86
951436.767472404 86
908709.559931249 86
792544.461133607 86
744110.696136706 86
879321.48993276 86
779528.809133607 86
723950.694026664 86
746977.236336745 86
724071.56660689 86
995441.057341771 86
909728.828680887 86
1090494.21281067 86
1275820.72739976 86
1393113.13637321 86
1375765.58908663 86
1425603.84277148 86
1477599.25728712 86
1361948.46580659 86
1225602.80922297 86
1173633.05523786 86
1094897.74657831 86
1076237.28090706 86
1135410.65613317 86
1113509.48902694 86
1079643.03660538 86
1272631.71419055 86
1147407.70926654 86
1319377.80003621 86
1384230.03528948 86
1337710.08306725 86
1280162.67659144 86
1358664.04722827 86
1164960.98155075 86
1331871.82629591 86
1367810.90241591 86
1314122.04042268 86
1312024.43675579 86
1200072.90500594 86
1157010.25953343 86
1037752.54477157 86
1224584.22921102 86
1195752.54619298 86
1193664.73036577 86
1138154.98358897 86
1096538.24220161 86
980506.31177206 86
923928.650601083 86
828711.684876447 86
853569.934415808 86
807083.748505636 86
745427.962615723 86
692035.870723111 87
642378.441093304 87
654331.713529792 87
601870.888224181 87
721296.101580519 87
700411.649422901 87
859855.937221425 87
884455.932519994 87
907379.517327334 87
1010186.86215924 87
1021517.61438761 87
971939.082686585 87
949534.546612697 87
941668.659215517 87
991186.621247148 87
958569.985778889 87
915673.050092329 87
971454.180299014 87
1056644.48420328 87
1132851.85179066 87
1112080.2842873 87
1012192.13161697 87
1003536.86308057 87
1071959.98666687 87
1479956.38149309 87
1596911.77873056 87
1565255.47516517 87
1465626.78476135 87
1249338.69323019 87
1233958.22964082 87
1099716.0791089 87
1075460.12380571 87
1283054.70357136 87
1212484.17660153 87
1180808.30287593 87
1369329.59486513 87
1359420.03027346 87
1342876.36922109 87
1591797.08751647 87
1545149.63143185 87
1470179.73169523 87
1415141.1536429 87
1246880.60617768 87
1139037.29625483 87
1076180.71503207 87
1015230.10936043 87
976499.911827293 87
1031607.56395333 87
977085.853927985 87
852779.486364652 87
997787.117784076 87
976590.207617528 87
1007432.02653646 87
959258.289889205 87
1240542.57935671 87
1158378.82710751 87
1101232.54925101 87
1116779.4004674 87
1057318.34422301 87
982104.902184781 87
1042393.80665652 87
1112097.02255404 87
1063837.76737524 87
1321103.24431398 87
1277908.87225799 87
1627693.21436319 87
1568711.99773949 87
1474757.21601866 87
1485959.86917395 87
1788247.7430715 87
1595533.95355316 87
1417858.99362909 87
1319902.21387849 87
1077996.61493003 87
1040293.69207854 87
1121132.7561948 87
1026340.98011421 87
913224.458506288 87
786656.286393566 87
829895.142692118 87
891230.496108275 87
1022632.71007918 87
1018710.81506113 87
1010774.42394125 87
1130897.25289385 87
1219829.19414528 87
1103732.41603147 87
1194829.95170187 87
1081969.71856218 87
1015917.67258981 87
880884.095349347 87
1021592.70817117 87
1054417.17586069 87
979001.963678503 87
1135491.04353315 87
1082355.81420673 87
1058637.83321384 87
1115744.01984039 87
1334846.9820052 87
1411442.29826996 87
1361000.84081435 87
1226051.5002956 87
1289808.29154637 87
1211075.10023971 87
1147449.32945618 87
1133660.1304074 87
1130682.86802598 87
1059875.78145129 87
1230723.72053057 87
1169033.77328388 87
1161280.86683749 87
1041354.38223064 87
1094456.79281837 87
1129128.27689631 87
1536672.6515735 87
1577197.46120036 87
1534010.26691784 87
1374965.79244604 87
1448909.13855137 87
1395668.61084933 87
1458742.21618013 87
1663792.98642115 87
1596429.55826773 87
1459908.74795753 87
1394752.74249644 87
1227351.81871198 87
1276454.50276313 87
1529284.48323699 87
1520901.32021791 87
1471185.92047163 87
1354790.32379945 87
1330241.3875541 87
1476846.82446357 87
1564580.60554656 87
1456563.6106249 87
1584851.39170589 87
1395806.96532187 87
1304617.18752717 87
1133669.57710179 87
991694.383845511 87
906907.381603603 87
788229.301213068 87
793712.957931682 87
872788.744236059 87
952564.60330253 87
1060012.2262307 87
1109220.00443837 87
1074854.26262398 87
977351.196527862 87
857618.8610708 87
692035.870723111 88
685325.925494418 88
604421.099252153 88
603548.162367879 88
616734.973357129 88
629247.976741611 88
584440.543759728 88
732019.674203878 88
772231.582256251 88
804092.267743893 88
806638.134511559 88
982636.387863804 88
1074391.90530322 88
1064128.0696991 88
1055144.1716651 88
1151625.41397165 88
1324697.9130459 88
1320179.79151404 88
1376935.4036521 88
1274049.21475448 88
1280614.03864535 88
1200565.45936895 88
1107612.01155006 88
961260.948204651 88
872166.927226381 88
790087.146069146 88
1043708.76172844 88
998964.113571391 88
1049574.65330487 88
1107040.62742532 88
1045667.37508194 88
963820.350765782 88
992874.617649654 88
942472.961362804 88
849971.779404286 88
818649.833035553 88
733973.653580912 88
648626.453777191 88
645409.352176627 88
987198.782055653 88
1112374.39994954 88
1369015.17066335 88
1385333.84686845 88
1333114.03382621 88
1231937.46751486 88
1121142.25117482 88
1079079.35726473 88
1052218.35941612 88
1804142.33463695 88
1907469.41792852 88
1745827.48282288 88
1715419.93685607 88
1515316.15349747 88
1340185.64392094 88
1298339.17495115 88
1525503.73877567 88
1380246.33176376 88
1367869.97420398 88
1324078.01670114 88
1297823.43676267 88
1183568.79613266 88
1332012.23428703 88
2680057.46396956 88
3018857.46080966 88
2800147.39704197 88
2646393.14381451 88
2306497.92275686 88
1849345.45098283 88
1475513.98787614 88
1163509.18456486 88
1141935.38637523 88
1056502.71953454 88
1147278.94153108 88
1124426.75668978 88
1020931.92922383 88
979111.025802686 88
881387.385561599 88
879810.220458507 88
831344.288627028 88
778043.212066335 88
825224.838957896 88
889020.531044515 88
825961.9288062 88
783142.381216192 88
826221.09202302 88
732514.727360922 88
717178.558778936 88
643343.25270175 88
601299.728399607 88
559571.190289446 88
531403.957155738 88
596972.133949594 88
634805.330529183 88
609501.262562573 88
642101.466467936 88
724669.591554457 88
686257.417048813 88
601376.555082417 88
624512.321718314 88
603201.871074123 88
509673.165240321 88
553864.030847811 88
643606.013272686 88
719904.978144276 88
793424.307952029 88
786400.708631072 88
896857.519687514 88
1045148.65099817 88
1174082.39148633 88
1194552.28347657 88
1101540.93363094 88
1027040.91486796 88
935117.49900872 88
898992.216780867 88
867220.38187618 88
939378.844328875 88
1038360.94809379 88
983515.564631636 88
1238692.91848005 88
1177455.79827796 88
1309214.34655223 88
1303036.33172704 88
1196794.31879767 88
1057201.3899296 88
981846.071077469 88
932270.661651895 88
798958.308425983 88
680584.632243722 88
739434.329694922 88
782575.468463182 88
861371.371927131 88
945821.700430543 88
1074351.10540936 88
1049066.30666418 88
1018075.67512883 88
1069028.33174215 88
964978.000159921 88
1007374.46479079 88
1031217.28082873 88
1016581.45609156 88
937048.889876348 88
905059.215366743 88
911432.900008604 88
860532.492284757 88
797924.294731326 88
756485.138968417 88
720796.656419938 88
644721.679516961 88
607697.423278975 88
616696.337909746 88
692035.870723111 89
633931.694563076 89
905315.002926919 89
871205.991100651 89
841620.797104446 89
785022.399634052 89
764441.796776829 89
779769.184647932 89
823453.792907768 89
741049.086213365 89
686580.355573104 89
799822.343623416 89
795573.495424745 89
878048.143909536 89
1328138.01430665 89
1382362.18080465 89
1259342.32338399 89
1165401.76937901 89
994469.914695838 89
1027935.30235175 89
1064475.39249264 89
1003573.44465792 89
924195.98336207 89
922528.753099952 89
817300.121291887 89
795172.106260955 89
852928.94418545 89
811257.595060514 89
761682.595846889 89
674662.809228331 89
712345.599818427 89
790869.107716598 89
801609.717264023 89
895672.931268085 89
994316.368078792 89
992552.302839301 89
1010924.43620494 89
968080.073611322 89
914312.849850069 89
866264.811341724 89
801992.76865249 89
771463.947957879 89
880797.142219283 89
850566.740320192 89
962616.264320057 89
1037318.41236573 89
981594.423180151 89
963541.444020781 89
888716.708142108 89
919510.137036317 89
923013.558148102 89
1082784.63768275 89
1002669.76118844 89
1048287.01797461 89
1346720.15631041 89
1223466.67751965 89
1430407.91663898 89
1757648.48864819 89
1649301.30086904 89
1491067.04473058 89
1467265.00841065 89
1315415.35057219 89
1105447.03274984 89
1046690.39939665 89
1113758.86583314 89
1156849.33264503 89
1415046.18176851 89
1413127.7701321 89
1545181.64272346 89
1571262.53120438 89
2856197.00564363 89
2955519.89004772 89
2919764.73077283 89
2839074.98967644 89
2549751.97657782 89
2510036.91953704 89
2330357.09960007 89
2182940.7890594 89
1801624.3105322 89
1581866.16303978 89
1428811.22634263 89
1322584.71444968 89
1179550.89994523 89
1051897.64611061 89
989988.234025935 89
909375.681779449 89
881682.685410135 89
816494.355515148 89
847587.212604674 89
868244.412169808 89
1106097.52611905 89
1196261.82719281 89
1351674.21593019 89
1328296.34740159 89
1429486.73643194 89
1347385.22380946 89
1168636.20858523 89
1168986.47729225 89
1237663.88315753 89
1223804.45660555 89
1313713.21547909 89
1308883.55259483 89
1270772.54629281 89
1428042.9427949 89
1347518.17871616 89
1237138.69723511 89
1177761.16386578 89
1440889.33049165 89
1355351.10009517 89
1226784.87467091 89
1331417.51451388 89
1189141.42920381 89
1133519.87335446 89
1108122.51087387 89
1010532.72688907 89
939965.083543826 89
1285554.77723708 89
1205682.47607326 89
1307494.80790771 89
1387378.2677605 89
1479376.98456854 89
1339357.40674656 89
1183770.67077482 89
1135652.80689464 89
987227.636862686 89
952003.695339821 89
908438.610046654 89
826933.264303813 89
757641.931911458 89
882403.694498016 89
915295.133840844 89
1089867.25636081 89
1175616.27638294 89
1280487.56299367 89
1148448.71067703 89
1219234.62685907 89
1292655.2803262 89
1328889.88779897 89
2098304.89339978 89
2217122.95228175 89
2204788.1734567 89
2054540.87615752 89
1915274.44633097 89
1640400.15956683 89
1989531.46201293 89
2272216.55668885 89
2391484.14903125 89
2175633.80361295 89
1888682.47541799 89
1815921.08979101 89
692035.870723111 90
634599.453238953 90
540926.864130426 90
521161.206571195 90
586310.503536568 90
643326.776835534 90
1174020.05322736 90
1204650.28271246 90
1148107.55902484 90
1026867.31436566 90
922362.927229328 90
972706.503153707 90
969726.834662293 90
866178.105625064 90
1147606.77037477 90
1102856.35963535 90
1032408.59633961 90
1085974.12474878 90
1210789.95470738 90
1252883.26322446 90
1338791.97726577 90
1293789.90315663 90
1456331.35948608 90
1408935.11419711 90
1334901.80727948 90
1350997.09756712 90
1261467.62189078 90
1279400.19619201 90
1354029.4072265 90
1231489.76668502 90
1075473.43336038 90
1027284.10642244 90
1116734.11983752 90
1318925.04351805 90
1217352.06357261 90
1088487.72815071 90
995576.181919521 90
1151863.74473142 90
1035478.72780627 90
1353497.72882668 90
1440253.27169513 90
1332507.34732121 90
1231940.36762381 90
1393237.88047101 90
1264307.01190778 90
1614951.46057952 90
1629195.50921835 90
1542103.07222334 90
1812301.53073872 90
1678372.84351547 90
1552093.93708898 90
1459150.17925035 90
1626838.93651747 90
1420115.657531 90
1262202.91520199 90
1297572.93994574 90
1217206.75058047 90
1091137.86640676 90
1084970.19446579 90
1039252.20588309 90
1097617.79161035 90
1213277.42014425 90
1228577.40175638 90
1099004.82730759 90
1057485.69862338 90
921051.722746257 90
809575.845381246 90
759259.792514303 90
734285.743691985 90
750160.948202496 90
717930.392174131 90
655998.970574669 90
651934.993611543 90
673646.471670637 90
597042.113182399 90
677597.215180839 90
816018.023430888 90
928061.727550655 90
857280.460090116 90
1026664.3715197 90
1245061.29430951 90
1208639.09345662 90
1177565.65666474 90
1149961.29282193 90
1208539.30612008 90
1088283.30231995 90
1228450.72410185 90
1227157.57905157 90
1192738.76577909 90
1134429.06345021 90
1365047.6516609 90
1480047.69878284 90
1559852.31159289 90
1581859.02442468 90
1675905.2835988 90
1943279.33364124 90
1736636.11031855 90
1564913.76949888 90
1327083.56288617 90
1165304.7740913 90
1009894.33689499 90
1286160.37429794 90
1209043.96258432 90
1077066.16742212 90
1021420.60188791 90
968089.802080361 90
1068842.94686934 90
947117.16045506 90
999348.44415789 90
959004.224407988 90
859275.026610692 90
961486.513538511 90
875579.000048398 90
982684.916005615 90
919698.020483475 90
995172.729126564 90
950700.001876425 90
923696.304520515 90
889362.102092171 90
835979.22322616 90
734845.515037243 90
871191.65995669 90
887426.658750903 90
913642.726605097 90
817631.223821657 90
858823.49786406 90
821756.377127902 90
1245959.51081763 90
1393859.39990438 90
1344941.63876421 90
1363526.48547452 90
1280309.4909735 90
1250063.1349616 90
1096895.91185187 90
949792.459063562 90
1244195.93449141 90
1151905.94267253 90
1061055.35317614 90
1059205.10822529 90
996289.305285813 90
995895.540943676 90
1160311.29829981 90
1131586.00908421 90
1230619.04391582 90
1166536.65412303 90
1098647.46141428 90
1128471.2194331 90
1211616.14926818 90
1144276.94290054 90
1236768.20113745 90
692035.870723111 91
643418.891523042 91
553120.379950941 91
735342.698489692 91
808445.645538135 91
782706.257778456 91
851195.78801136 91
882367.862425197 91
1042279.93415638 91
1017286.98664791 91
954125.008035412 91
940718.268332652 91
1070263.16896645 91
1316606.44959332 91
1418596.20512521 91
1499700.50000169 91
1386250.79541294 91
1305736.30101846 91
1222458.05189883 91
1201650.86694603 91
1226434.76908316 91
1166097.38315626 91
1169943.57622599 91
1213428.82615162 91
1106747.42921957 91
1381480.52234101 91
1378366.165108 91
1307430.23532063 91
1191626.23662435 91
1114234.00016966 91
971118.257603044 91
930709.065795746 91
960593.623999391 91
1210228.0186795 91
1246066.86802903 91
1133960.64232656 91
1075715.6055024 91
1090791.64766634 91
1118198.57258122 91
1581310.33952083 91
1560387.93641819 91
1574070.09486357 91
1501209.23941128 91
1675862.28919984 91
1672469.76871323 91
1853839.90294921 91
1707984.70299409 91
1585131.05128044 91
1745316.84724449 91
1762104.26390547 91
1798431.59194919 91
1588355.94151841 91
1621035.10024278 91
1595358.74882776 91
1658523.63996191 91
1881099.81373988 91
1661145.11299637 91
1531496.19924366 91
1337707.66567724 91
1288566.29756691 91
1512770.61438791 91
1370318.10347697 91
1513388.26950129 91
1463451.31904178 91
2086035.04390403 91
2062689.24447602 91
1887902.85822408 91
1729197.54059734 91
1538470.28094049 91
1323936.04157628 91
1129303.87727247 91
1032767.2525448 91
1078590.4221831 91
1213024.20349117 91
1154165.44897299 91
1053581.39593809 91
906123.043962911 91
791522.938088151 91
705889.303109376 91
730863.298333124 91
750849.281361464 91
891649.091939415 91
861093.334964371 91
810758.221546069 91
948639.217756427 91
1284683.75536215 91
1396631.42586733 91
1583932.53290625 91
1519713.72443932 91
1654235.15719043 91
1519335.58091261 91
1813700.27502948 91
1652745.05257627 91
1898116.45544171 91
1844608.02326362 91
1763002.05104272 91
1556967.66802152 91
1417637.98394702 91
1706000.9478784 91
1564038.90501587 91
1460756.13422808 91
1786635.16452173 91
1712871.62620699 91
1530516.32847674 91
1528879.41350762 91
1389534.1228559 91
1279150.56669682 91
1126554.66998345 91
1074721.35563079 91
1101356.41119719 91
968430.117056193 91
887128.220715506 91
868100.822908727 91
949091.214495114 91
888613.175368177 91
1014331.92474624 91
986980.758233088 91
998466.977280312 91
1129777.35997709 91
1101674.06194203 91
1048043.39783176 91
977882.818715729 91
951686.042002618 91
887982.397486989 91
826381.003342071 91
768970.571741002 91
768998.136338563 91
1049589.48918329 91
1191024.48696331 91
1333087.1931382 91
1323697.74118664 91
1279628.65135683 91
1300297.2057536 91
1187357.26562312 91
1066207.04416891 91
1116556.55760173 91
998651.287532807 91
929312.112107429 91
845374.288150366 91
807819.291970484 91
848850.166051204 91
1082516.86610791 91
1076596.09711824 91
1411888.48704303 91
1320898.14917969 91
1209640.27680873 91
1189387.46601206 91
1136431.53008625 91
1112316.19462932 91
1059335.12129427 91
692035.870723111 92
665031.795113343 92
705067.617452851 92
637602.745581561 92
775831.150034177 92
994786.647746268 92
978912.876978317 92
987102.125865673 92
956789.109449652 92
1137676.76706213 92
1409504.22966088 92
1464311.30604155 92
1457919.59559396 92
1337190.27890382 92
1196844.35324891 92
1255209.17280951 92
1212244.63794489 92
1147049.88496437 92
1156361.04032561 92
1147515.69975982 92
1357596.67935048 92
1262826.5860063 92
1127198.74316599 92
1009042.10757155 92
1097798.30983293 92
1016296.93659203 92
915416.660996968 92
849119.566211604 92
1033920.98633803 92
1010607.94595678 92
1138410.16646016 92
1164159.90209232 92
1109354.97105408 92
976328.174761309 92
889220.384557632 92
914714.841771939 92
1125229.93651976 92
1235244.19802508 92
1747327.43799341 92
1786049.75468609 92
1673608.69063167 92
1770300.37427876 92
1634171.73955037 92
1388567.73351103 92
1143392.99753001 92
1003392.34509352 92
989205.783999519 92
1046250.88218448 92
1092107.61175897 92
1299139.79238519 92
1227476.82966398 92
1296750.21986674 92
1191494.39146778 92
1433151.1442385 92
1686797.75673544 92
1755958.32144562 92
2120627.23964866 92
1966549.89460669 92
1834553.61322384 92
1701969.40874771 92
1638009.31864434 92
1490911.40708311 92
1320444.15293979 92
1345400.32406979 92
1178327.76518695 92
1179873.90126959 92
1153090.41923405 92
1279249.19067348 92
1218338.30116223 92
1082021.26164227 92
1189595.05144991 92
1213663.15225132 92
1110488.4254561 92
1020352.57539391 92
1029116.66036041 92
1214690.87009718 92
1190259.65867095 92
1263722.41458145 92
1089614.07162171 92
1115811.91063949 92
1015160.39350821 92
889505.421359287 92
803857.657522099 92
998506.85866368 92
922815.465607406 92
801107.266467583 92
1062996.73451553 92
1112003.97390723 92
1004886.86950971 92
914704.715279253 92
892529.937527833 92
1055869.87779988 92
1039548.62643877 92
1397049.82914489 92
1580767.47302061 92
1980730.85652817 92
2209423.60550805 92
2129275.99992159 92
2096192.13992804 92
1882778.89580144 92
1624590.04132738 92
1487154.10386918 92
1269694.26296809 92
1121827.19092272 92
1009669.03182344 92
997323.11972502 92
1272687.74980968 92
1150697.5033411 92
1378123.18805564 92
1406911.65440891 92
1332517.39203036 92
1304800.37359374 92
1118354.13694244 92
1066076.59092437 92
943185.768437572 92
875382.956962 92
836186.468982093 92
762409.063684567 92
687645.208795474 92
756432.78199442 92
728217.989812913 92
710996.717198696 92
814536.443410683 92
799551.017894721 92
859385.229471597 92
761274.195188824 92
874112.906330914 92
868272.792044337 92
911499.87572145 92
801383.5724035 92
861190.552891931 92
901270.492800632 92
1107390.94917171 92
1084406.48030948 92
1223818.84934697 92
1133997.59002711 92
1028569.28209467 92
1144361.67723363 92
1026036.15759893 92
1036322.15022144 92
961627.810359482 92
1171773.48174899 92
1380527.70918965 92
1318456.21155215 92
1403056.64333921 92
1271810.86185314 92
1172069.10803801 92
1003190.77020087 92
1095154.50176542 92
1074562.89526387 92
692035.870723111 93
630578.466105929 93
591394.786869791 93
505026.033696991 93
538581.752051598 93
579582.421678133 93
587484.672217931 93
553647.668144254 93
864305.392479904 93
992535.040963342 93
1114082.05562774 93
1215304.8768247 93
1192077.10429278 93
1154529.62678231 93
1148555.92768566 93
1248830.83071324 93
1146832.05566144 93
1154238.10909575 93
1082058.5857475 93
1116606.13995172 93
1009792.35285438 93
1124021.68507553 93
1130192.42189213 93
1163136.00020077 93
1173906.58606838 93
1024194.61122582 93
942190.157436188 93
994479.423562935 93
993208.280219177 93
1158287.0863864 93
1134414.8712401 93
1136191.8164098 93
1122325.98292196 93
1158455.01619054 93
1041030.44442999 93
1059416.07251919 93
1047652.27532589 93
1014468.57726921 93
1150507.66847449 93
1446273.70247647 93
1456661.7741353 93
1484715.42355652 93
1443055.16860204 93
1329905.79192632 93
1334508.7956849 93
1322821.06122954 93
1328077.20655101 93
1323200.93993474 93
1699954.33416806 93
1941845.50234217 93
1873131.53419107 93
1995102.64153236 93
1810626.10839711 93
1686065.0270258 93
1675243.21567842 93
1527785.06369108 93
1386248.27333895 93
1259675.03922188 93
1237511.60781579 93
1172477.5277093 93
1068117.11848368 93
927521.810160421 93
897819.531011705 93
834764.844802696 93
858792.616103474 93
797869.943799345 93
817597.2114389 93
819777.866882536 93
767884.252702531 93
725828.882858943 93
765089.713020213 93
785296.573569542 93
787059.051624345 93
735544.393712499 93
738673.41523407 93
680530.371395462 93
825947.184509879 93
942181.931977619 93
881093.139464836 93
838838.361828376 93
809961.409177353 93
728216.722791619 93
755132.155211059 93
661022.403495372 93
680274.445315766 93
647786.129877246 93
748314.093980712 93
982111.040657872 93
942499.668399986 93
946454.864888949 93
851964.635953166 93
751454.356244999 93
627019.745381052 93
779733.500147219 93
896395.854548657 93
879824.463135359 93
769076.584584931 93
755920.043369149 93
747827.481945693 93
848994.872021099 93
814876.490966092 93
1085790.22722652 93
1091040.31637948 93
1105426.77148358 93
1043682.57162199 93
907126.493479313 93
792473.360093663 93
792301.163271708 93
1089336.14739333 93
1038919.05921773 93
1127788.753561 93
1428951.47881576 93
1325473.01157332 93
1386892.76678883 93
1470143.0949644 93
1697116.08595368 93
1551774.78050223 93
1591095.9478947 93
1519719.98078811 93
1351491.67093977 93
2137097.40485366 93
1979371.26949032 93
2036292.6096543 93
1902420.08189895 93
1581976.53742651 93
1352025.17235709 93
1182591.72959209 93
1132570.61491287 93
975752.51603655 93
904117.367840774 93
895214.311839362 93
1170372.82054034 93
1138154.89909011 93
1020317.35337821 93
1011910.21412623 93
1007911.62248651 93
890612.892425671 93
867241.659760581 93
904103.471258979 93
999204.830110711 93
959004.647174057 93
1086624.62288733 93
1123534.62491163 93
1033920.0762087 93
959570.354424655 93
901152.047339839 93
1193986.72778713 93
1083771.88148346 93
1043365.77609608 93
955017.43614057 93
692035.870723111 94
787339.983702775 94
755288.19052252 94
707910.786160411 94
667024.662275861 94
681247.69951095 94
972308.643815674 94
1120959.47143425 94
1051110.81813578 94
939934.717768067 94
858047.044527422 94
799995.742010937 94
919320.3446203 94
881107.823520241 94
